Order Id,Order Item Quantity,Product Price,Order Item Product Price,Order Item Total,Order Item Discount,Order Item Discount Rate
40645,5,50.0,50.0,225.0,25.0,0.100000001
34631,5,50.0,50.0,207.5,42.5,0.170000002
31905,5,24.98999977,24.98999977,121.1999969,3.75,0.029999999
46951,1,50.0,50.0,37.5,12.5,0.25
46725,1,99.98999786,99.98999786,74.98999786,25.0,0.25
45198,1,129.9900055,129.9900055,129.9900055,0.0,0.0
45418,1,129.9900055,129.9900055,129.9900055,0.0,0.0
45198,1,129.9900055,129.9900055,128.6900024,1.299999952,0.01
42920,1,129.9900055,129.9900055,127.3899994,2.599999905,0.02
44485,1,129.9900055,129.9900055,126.0899963,3.900000095,0.029999999
50213,1,59.99000168,59.99000168,58.18999863,1.799999952,0.029999999
48622,1,129.9900055,129.9900055,124.7900009,5.199999809,0.039999999
49172,1,59.99000168,59.99000168,54.59000015,5.400000095,0.090000004
46907,1,129.9900055,129.9900055,110.4899979,19.5,0.150000006
44485,1,59.99000168,59.99000168,50.38999939,9.600000381,0.159999996
44027,1,129.9900055,129.9900055,109.1900024,20.79999924,0.159999996
43976,1,129.9900055,129.9900055,107.8899994,22.10000038,0.170000002
41404,1,129.9900055,129.9900055,106.5899963,23.39999962,0.180000007
46725,1,129.9900055,129.9900055,97.48999786,32.5,0.25
41442,1,59.99000168,59.99000168,44.99000168,15.0,0.25
41640,1,129.9900055,129.9900055,97.48999786,32.5,0.25
50000,1,59.99000168,59.99000168,44.99000168,15.0,0.25
47908,1,50.0,50.0,46.5,3.5,0.07
44485,1,50.0,50.0,44.0,6.0,0.119999997
41322,1,31.98999977,31.98999977,31.67000008,0.319999993,0.01
50419,1,24.98999977,24.98999977,22.73999977,2.25,0.090000004
50364,1,299.980011,299.980011,290.980011,9.0,0.029999999
42920,1,299.980011,299.980011,287.980011,12.0,0.039999999
47908,1,299.980011,299.980011,278.980011,21.0,0.07
46907,1,299.980011,299.980011,278.980011,21.0,0.07
42712,1,299.980011,299.980011,263.980011,36.0,0.119999997
51110,1,299.980011,299.980011,260.980011,39.0,0.129999995
41404,1,299.980011,299.980011,254.9799957,45.0,0.150000006
44485,1,299.980011,299.980011,248.9799957,51.0,0.170000002
45418,1,299.980011,299.980011,245.9799957,54.0,0.180000007
45418,1,299.980011,299.980011,239.9799957,60.0,0.200000003
70617,1,1500.0,1500.0,1230.0,270.0,0.180000007
64559,1,129.9900055,129.9900055,110.4899979,19.5,0.150000006
64559,1,129.9900055,129.9900055,109.1900024,20.79999924,0.159999996
64775,1,50.0,50.0,45.0,5.0,0.100000001
67147,1,199.0,199.0,197.0099945,1.99000001,0.01
11338,1,399.980011,399.980011,391.980011,8.0,0.02
11338,1,299.980011,299.980011,248.9799957,51.0,0.170000002
69160,1,31.07999992,31.07999992,27.96999931,3.109999895,0.100000001
69830,1,452.0400085,452.0400085,452.0400085,0.0,0.0
71131,1,252.8800049,252.8800049,252.8800049,0.0,0.0
69559,1,452.0400085,452.0400085,447.519989,4.519999981,0.01
69685,1,452.0400085,452.0400085,447.519989,4.519999981,0.01
69683,1,452.0400085,452.0400085,438.480011,13.56000042,0.029999999
69841,1,452.0400085,452.0400085,420.3999939,31.63999939,0.07
70978,1,252.8800049,252.8800049,227.5899963,25.29000092,0.100000001
69478,1,452.0400085,452.0400085,397.7999878,54.24000168,0.119999997
69711,1,452.0400085,452.0400085,393.269989,58.77000046,0.129999995
70746,1,1500.0,1500.0,1275.0,225.0,0.150000006
69476,1,452.0400085,452.0400085,384.230011,67.80999756,0.150000006
69943,1,452.0400085,452.0400085,379.7099915,72.33000183,0.159999996
69817,1,452.0400085,452.0400085,379.7099915,72.33000183,0.159999996
69655,1,452.0400085,452.0400085,379.7099915,72.33000183,0.159999996
70744,1,1500.0,1500.0,1245.0,255.0,0.170000002
67718,1,299.9899902,299.9899902,287.9899902,12.0,0.039999999
62545,1,79.98999786,79.98999786,65.58999634,14.39999962,0.180000007
65704,1,99.98999786,99.98999786,99.98999786,0.0,0.0
46064,1,99.98999786,99.98999786,98.98999786,1.0,0.01
10764,1,99.98999786,99.98999786,98.98999786,1.0,0.01
67322,1,99.98999786,99.98999786,95.98999786,4.0,0.039999999
17506,1,99.98999786,99.98999786,86.98999786,13.0,0.129999995
63190,1,89.98999786,89.98999786,76.48999786,13.5,0.150000006
20152,1,99.98999786,99.98999786,83.98999786,16.0,0.159999996
62545,1,99.98999786,99.98999786,82.98999786,17.0,0.170000002
16499,1,99.98999786,99.98999786,81.98999786,18.0,0.180000007
44721,1,99.98999786,99.98999786,79.98999786,20.0,0.200000003
17755,1,99.98999786,99.98999786,74.98999786,25.0,0.25
17055,1,59.99000168,59.99000168,59.99000168,0.0,0.0
68546,1,129.9900055,129.9900055,129.9900055,0.0,0.0
70380,1,357.1000061,357.1000061,357.1000061,0.0,0.0
71164,1,461.480011,461.480011,461.480011,0.0,0.0
19035,1,129.9900055,129.9900055,129.9900055,0.0,0.0
17829,1,129.9900055,129.9900055,129.9900055,0.0,0.0
70433,1,357.1000061,357.1000061,353.5299988,3.569999933,0.01
20250,1,129.9900055,129.9900055,128.6900024,1.299999952,0.01
61940,1,129.9900055,129.9900055,128.6900024,1.299999952,0.01
12300,1,129.9900055,129.9900055,128.6900024,1.299999952,0.01
18901,1,59.99000168,59.99000168,59.38999939,0.600000024,0.01
12218,1,59.99000168,59.99000168,59.38999939,0.600000024,0.01
67322,1,129.9900055,129.9900055,128.6900024,1.299999952,0.01
16499,1,129.9900055,129.9900055,128.6900024,1.299999952,0.01
42821,1,129.9900055,129.9900055,127.3899994,2.599999905,0.02
20250,1,59.99000168,59.99000168,58.79000092,1.200000048,0.02
17415,1,129.9900055,129.9900055,127.3899994,2.599999905,0.02
17119,1,129.9900055,129.9900055,127.3899994,2.599999905,0.02
12300,1,129.9900055,129.9900055,127.3899994,2.599999905,0.02
12108,1,129.9900055,129.9900055,127.3899994,2.599999905,0.02
17889,1,129.9900055,129.9900055,127.3899994,2.599999905,0.02
16499,1,129.9900055,129.9900055,127.3899994,2.599999905,0.02
63120,1,129.9900055,129.9900055,126.0899963,3.900000095,0.029999999
12845,1,129.9900055,129.9900055,126.0899963,3.900000095,0.029999999
12778,1,129.9900055,129.9900055,126.0899963,3.900000095,0.029999999
12108,1,129.9900055,129.9900055,126.0899963,3.900000095,0.029999999
15437,1,59.99000168,59.99000168,58.18999863,1.799999952,0.029999999
63758,1,129.9900055,129.9900055,126.0899963,3.900000095,0.029999999
16111,1,129.9900055,129.9900055,126.0899963,3.900000095,0.029999999
63120,1,129.9900055,129.9900055,124.7900009,5.199999809,0.039999999
13263,1,129.9900055,129.9900055,124.7900009,5.199999809,0.039999999
63320,1,129.9900055,129.9900055,124.7900009,5.199999809,0.039999999
12778,1,129.9900055,129.9900055,124.7900009,5.199999809,0.039999999
68645,1,299.9899902,299.9899902,287.9899902,12.0,0.039999999
17766,1,129.9900055,129.9900055,124.7900009,5.199999809,0.039999999
16111,1,129.9900055,129.9900055,124.7900009,5.199999809,0.039999999
11655,1,129.9900055,129.9900055,124.7900009,5.199999809,0.039999999
45390,1,129.9900055,129.9900055,123.4899979,6.5,0.050000001
11494,1,129.9900055,129.9900055,123.4899979,6.5,0.050000001
71195,1,461.480011,461.480011,438.4100037,23.0699997,0.050000001
65866,1,129.9900055,129.9900055,123.4899979,6.5,0.050000001
20106,1,129.9900055,129.9900055,123.4899979,6.5,0.050000001
64053,1,59.99000168,59.99000168,56.68999863,3.299999952,0.059999999
70086,1,357.1000061,357.1000061,337.4599915,19.63999939,0.059999999
13058,1,129.9900055,129.9900055,122.8399963,7.150000095,0.059999999
67628,1,59.99000168,59.99000168,55.79000092,4.199999809,0.07
67082,1,129.9900055,129.9900055,120.8899994,9.100000381,0.07
11643,1,129.9900055,129.9900055,120.8899994,9.100000381,0.07
62971,1,129.9900055,129.9900055,120.8899994,9.100000381,0.07
67082,1,129.9900055,129.9900055,118.2900009,11.69999981,0.090000004
61940,1,59.99000168,59.99000168,54.59000015,5.400000095,0.090000004
64053,1,129.9900055,129.9900055,118.2900009,11.69999981,0.090000004
17755,1,129.9900055,129.9900055,118.2900009,11.69999981,0.090000004
11643,1,129.9900055,129.9900055,118.2900009,11.69999981,0.090000004
10764,1,129.9900055,129.9900055,118.2900009,11.69999981,0.090000004
64053,1,129.9900055,129.9900055,116.9899979,13.0,0.100000001
15835,1,129.9900055,129.9900055,116.9899979,13.0,0.100000001
68645,1,129.9900055,129.9900055,116.9899979,13.0,0.100000001
18133,1,129.9900055,129.9900055,116.9899979,13.0,0.100000001
19618,1,59.99000168,59.99000168,52.79000092,7.199999809,0.119999997
17506,1,129.9900055,129.9900055,114.3899994,15.60000038,0.119999997
10595,1,129.9900055,129.9900055,114.3899994,15.60000038,0.119999997
48098,1,59.99000168,59.99000168,52.18999863,7.800000191,0.129999995
71189,1,461.480011,461.480011,401.4899902,59.99000168,0.129999995
62342,1,129.9900055,129.9900055,110.4899979,19.5,0.150000006
16081,1,129.9900055,129.9900055,110.4899979,19.5,0.150000006
16864,1,59.99000168,59.99000168,50.99000168,9.0,0.150000006
19497,1,129.9900055,129.9900055,110.4899979,19.5,0.150000006
12354,1,129.9900055,129.9900055,110.4899979,19.5,0.150000006
47369,1,59.99000168,59.99000168,50.38999939,9.600000381,0.159999996
46064,1,129.9900055,129.9900055,109.1900024,20.79999924,0.159999996
16864,1,59.99000168,59.99000168,50.38999939,9.600000381,0.159999996
18235,1,129.9900055,129.9900055,109.1900024,20.79999924,0.159999996
66035,1,129.9900055,129.9900055,107.8899994,22.10000038,0.170000002
43032,1,129.9900055,129.9900055,107.8899994,22.10000038,0.170000002
17582,1,129.9900055,129.9900055,107.8899994,22.10000038,0.170000002
62603,1,59.99000168,59.99000168,49.79000092,10.19999981,0.170000002
15746,1,59.99000168,59.99000168,49.79000092,10.19999981,0.170000002
63094,1,129.9900055,129.9900055,107.8899994,22.10000038,0.170000002
11681,1,129.9900055,129.9900055,107.8899994,22.10000038,0.170000002
66035,1,129.9900055,129.9900055,106.5899963,23.39999962,0.180000007
70149,1,357.1000061,357.1000061,292.8200073,64.27999878,0.180000007
70437,1,357.1000061,357.1000061,292.8200073,64.27999878,0.180000007
67158,1,129.9900055,129.9900055,106.5899963,23.39999962,0.180000007
19550,1,129.9900055,129.9900055,106.5899963,23.39999962,0.180000007
16966,1,129.9900055,129.9900055,106.5899963,23.39999962,0.180000007
10580,1,129.9900055,129.9900055,106.5899963,23.39999962,0.180000007
16228,1,129.9900055,129.9900055,103.9899979,26.0,0.200000003
14250,1,129.9900055,129.9900055,103.9899979,26.0,0.200000003
70112,1,357.1000061,357.1000061,285.6799927,71.41999817,0.200000003
63398,1,129.9900055,129.9900055,103.9899979,26.0,0.200000003
70058,1,357.1000061,357.1000061,285.6799927,71.41999817,0.200000003
19550,1,129.9900055,129.9900055,103.9899979,26.0,0.200000003
66289,1,129.9900055,129.9900055,97.48999786,32.5,0.25
62845,1,59.99000168,59.99000168,44.99000168,15.0,0.25
65487,1,129.9900055,129.9900055,97.48999786,32.5,0.25
63660,1,39.99000168,39.99000168,39.99000168,0.0,0.0
19665,1,50.0,50.0,49.5,0.5,0.01
13614,1,39.99000168,39.99000168,39.59000015,0.400000006,0.01
47321,1,50.0,50.0,49.0,1.0,0.02
20234,1,50.0,50.0,48.5,1.5,0.029999999
65109,1,50.0,50.0,48.0,2.0,0.039999999
63303,1,50.0,50.0,48.0,2.0,0.039999999
19583,1,50.0,50.0,48.0,2.0,0.039999999
10317,1,50.0,50.0,47.5,2.5,0.050000001
66766,1,50.0,50.0,47.5,2.5,0.050000001
11038,1,39.99000168,39.99000168,37.79000092,2.200000048,0.059999999
67968,1,39.99000168,39.99000168,36.38999939,3.599999905,0.090000004
18950,1,39.99000168,39.99000168,36.38999939,3.599999905,0.090000004
17465,1,50.0,50.0,45.0,5.0,0.100000001
11427,1,39.99000168,39.99000168,35.18999863,4.800000191,0.119999997
12415,1,30.0,30.0,25.5,4.5,0.150000006
62795,1,39.99000168,39.99000168,33.99000168,6.0,0.150000006
19213,1,39.99000168,39.99000168,31.98999977,8.0,0.200000003
18156,1,50.0,50.0,40.0,10.0,0.200000003
47758,1,19.98999977,19.98999977,19.79000092,0.200000003,0.01
12828,1,24.98999977,24.98999977,24.23999977,0.75,0.029999999
67034,1,109.9499969,109.9499969,100.0500031,9.899999619,0.090000004
67786,1,399.9899902,399.9899902,363.9899902,36.0,0.090000004
16617,1,19.98999977,19.98999977,16.98999977,3.0,0.150000006
64705,1,199.0,199.0,169.1499939,29.85000038,0.150000006
66758,1,299.980011,299.980011,299.980011,0.0,0.0
18950,1,399.980011,399.980011,399.980011,0.0,0.0
15751,1,399.980011,399.980011,399.980011,0.0,0.0
17878,1,299.980011,299.980011,296.980011,3.0,0.01
18593,1,299.980011,299.980011,293.980011,6.0,0.02
11251,1,399.980011,399.980011,391.980011,8.0,0.02
67845,1,299.980011,299.980011,290.980011,9.0,0.029999999
12224,1,299.980011,299.980011,290.980011,9.0,0.029999999
44388,1,299.980011,299.980011,287.980011,12.0,0.039999999
19665,1,399.980011,399.980011,383.980011,16.0,0.039999999
18009,1,399.980011,399.980011,383.980011,16.0,0.039999999
62117,1,299.980011,299.980011,287.980011,12.0,0.039999999
19555,1,299.980011,299.980011,287.980011,12.0,0.039999999
18692,1,299.980011,299.980011,287.980011,12.0,0.039999999
10580,1,399.980011,399.980011,383.980011,16.0,0.039999999
14250,1,299.980011,299.980011,284.980011,15.0,0.050000001
19213,1,399.980011,399.980011,379.980011,20.0,0.050000001
64362,1,299.980011,299.980011,283.480011,16.5,0.059999999
17770,1,299.980011,299.980011,283.480011,16.5,0.059999999
14651,1,299.980011,299.980011,283.480011,16.5,0.059999999
68220,1,299.980011,299.980011,278.980011,21.0,0.07
18009,1,299.980011,299.980011,278.980011,21.0,0.07
17909,1,399.980011,399.980011,371.980011,28.0,0.07
14651,1,299.980011,299.980011,278.980011,21.0,0.07
13343,1,399.980011,399.980011,363.980011,36.0,0.090000004
15845,1,399.980011,399.980011,363.980011,36.0,0.090000004
63303,1,299.980011,299.980011,272.980011,27.0,0.090000004
14651,1,299.980011,299.980011,272.980011,27.0,0.090000004
16966,1,399.980011,399.980011,363.980011,36.0,0.090000004
14965,1,399.980011,399.980011,363.980011,36.0,0.090000004
48141,1,299.980011,299.980011,269.980011,30.0,0.100000001
47758,1,299.980011,299.980011,269.980011,30.0,0.100000001
17810,1,399.980011,399.980011,359.980011,40.0,0.100000001
18857,1,299.980011,299.980011,269.980011,30.0,0.100000001
16953,1,299.980011,299.980011,269.980011,30.0,0.100000001
16966,1,399.980011,399.980011,359.980011,40.0,0.100000001
14960,1,399.980011,399.980011,359.980011,40.0,0.100000001
17582,1,299.980011,299.980011,263.980011,36.0,0.119999997
10961,1,399.980011,399.980011,351.980011,48.0,0.119999997
14960,1,399.980011,399.980011,351.980011,48.0,0.119999997
17582,1,299.980011,299.980011,260.980011,39.0,0.129999995
18156,1,299.980011,299.980011,260.980011,39.0,0.129999995
17877,1,399.980011,399.980011,347.980011,52.0,0.129999995
20246,1,399.980011,399.980011,339.980011,60.0,0.150000006
15421,1,299.980011,299.980011,254.9799957,45.0,0.150000006
10444,1,299.980011,299.980011,254.9799957,45.0,0.150000006
15884,1,299.980011,299.980011,254.9799957,45.0,0.150000006
67786,1,299.980011,299.980011,251.9799957,48.0,0.159999996
15599,1,399.980011,399.980011,335.980011,64.0,0.159999996
20072,1,299.980011,299.980011,251.9799957,48.0,0.159999996
18343,1,299.980011,299.980011,251.9799957,48.0,0.159999996
18387,1,399.980011,399.980011,335.980011,64.0,0.159999996
16998,1,399.980011,399.980011,335.980011,64.0,0.159999996
14730,1,399.980011,399.980011,331.980011,68.0,0.170000002
65105,1,299.980011,299.980011,248.9799957,51.0,0.170000002
62193,1,299.980011,299.980011,248.9799957,51.0,0.170000002
15673,1,399.980011,399.980011,327.980011,72.0,0.180000007
19610,1,399.980011,399.980011,327.980011,72.0,0.180000007
64292,1,299.980011,299.980011,245.9799957,54.0,0.180000007
20234,1,399.980011,399.980011,327.980011,72.0,0.180000007
11513,1,399.980011,399.980011,327.980011,72.0,0.180000007
11076,1,399.980011,399.980011,327.980011,72.0,0.180000007
49507,1,299.980011,299.980011,239.9799957,60.0,0.200000003
19610,1,399.980011,399.980011,319.980011,80.0,0.200000003
14651,1,399.980011,399.980011,319.980011,80.0,0.200000003
11076,1,399.980011,399.980011,319.980011,80.0,0.200000003
49507,1,299.980011,299.980011,224.9900055,75.0,0.25
63107,1,299.980011,299.980011,224.9900055,75.0,0.25
20072,1,399.980011,399.980011,299.9899902,100.0,0.25
19550,1,399.980011,399.980011,299.9899902,100.0,0.25
14193,1,399.980011,399.980011,299.9899902,100.0,0.25
69057,1,31.07999992,31.07999992,29.84000015,1.24000001,0.039999999
68996,1,31.07999992,31.07999992,27.04000092,4.039999962,0.129999995
68977,1,31.07999992,31.07999992,26.42000008,4.659999847,0.150000006
69170,1,31.07999992,31.07999992,23.30999947,7.769999981,0.25
71517,1,164.3800049,164.3800049,164.3800049,0.0,0.0
71533,1,164.3800049,164.3800049,161.0899963,3.289999962,0.02
71515,1,164.3800049,164.3800049,161.0899963,3.289999962,0.02
71473,1,164.3800049,164.3800049,149.5899963,14.78999996,0.090000004
71471,1,164.3800049,164.3800049,144.6499939,19.72999954,0.119999997
69285,1,11.28999996,11.28999996,9.600000381,1.690000057,0.150000006
69302,1,11.28999996,11.28999996,9.479999542,1.809999943,0.159999996
71450,1,164.3800049,164.3800049,138.0800018,26.29999924,0.159999996
71038,1,252.8800049,252.8800049,245.2899933,7.590000153,0.029999999
70795,1,1500.0,1500.0,1125.0,375.0,0.25
12264,1,99.98999786,99.98999786,98.98999786,1.0,0.01
61983,1,99.98999786,99.98999786,86.98999786,13.0,0.129999995
16555,1,59.99000168,59.99000168,59.99000168,0.0,0.0
19840,1,129.9900055,129.9900055,129.9900055,0.0,0.0
62003,1,59.99000168,59.99000168,58.79000092,1.200000048,0.02
19544,1,59.99000168,59.99000168,58.79000092,1.200000048,0.02
71215,1,461.480011,461.480011,447.6400146,13.84000015,0.029999999
19885,1,129.9900055,129.9900055,124.7900009,5.199999809,0.039999999
19126,1,129.9900055,129.9900055,124.7900009,5.199999809,0.039999999
15749,1,129.9900055,129.9900055,124.7900009,5.199999809,0.039999999
61983,1,129.9900055,129.9900055,123.4899979,6.5,0.050000001
17999,1,129.9900055,129.9900055,123.4899979,6.5,0.050000001
64163,1,129.9900055,129.9900055,120.8899994,9.100000381,0.07
15784,1,129.9900055,129.9900055,116.9899979,13.0,0.100000001
61647,1,129.9900055,129.9900055,114.3899994,15.60000038,0.119999997
12867,1,129.9900055,129.9900055,113.0899963,16.89999962,0.129999995
70279,1,357.1000061,357.1000061,310.6799927,46.41999817,0.129999995
18736,1,129.9900055,129.9900055,110.4899979,19.5,0.150000006
62072,1,129.9900055,129.9900055,109.1900024,20.79999924,0.159999996
18736,1,129.9900055,129.9900055,109.1900024,20.79999924,0.159999996
15530,1,129.9900055,129.9900055,106.5899963,23.39999962,0.180000007
19501,1,39.99000168,39.99000168,37.79000092,2.200000048,0.059999999
11110,1,50.0,50.0,41.5,8.5,0.170000002
68084,1,50.0,50.0,37.5,12.5,0.25
11152,1,24.98999977,24.98999977,24.73999977,0.25,0.01
12867,1,299.980011,299.980011,296.980011,3.0,0.01
14612,1,299.980011,299.980011,296.980011,3.0,0.01
19544,1,399.980011,399.980011,395.980011,4.0,0.01
19131,1,399.980011,399.980011,387.980011,12.0,0.029999999
11110,1,399.980011,399.980011,379.980011,20.0,0.050000001
19126,1,399.980011,399.980011,379.980011,20.0,0.050000001
19126,1,299.980011,299.980011,260.980011,39.0,0.129999995
16555,1,299.980011,299.980011,254.9799957,45.0,0.150000006
18736,1,299.980011,299.980011,251.9799957,48.0,0.159999996
15530,1,299.980011,299.980011,245.9799957,54.0,0.180000007
15530,1,399.980011,399.980011,327.980011,72.0,0.180000007
19885,1,399.980011,399.980011,327.980011,72.0,0.180000007
56317,1,99.98999786,99.98999786,96.98999786,3.0,0.029999999
52407,1,99.98999786,99.98999786,96.98999786,3.0,0.029999999
8455,1,99.98999786,99.98999786,95.98999786,4.0,0.039999999
8455,1,99.98999786,99.98999786,94.98999786,5.0,0.050000001
10253,1,99.98999786,99.98999786,94.98999786,5.0,0.050000001
53816,1,99.98999786,99.98999786,90.98999786,9.0,0.090000004
1077,1,99.98999786,99.98999786,89.98999786,10.0,0.100000001
56037,1,99.98999786,99.98999786,81.98999786,18.0,0.180000007
8455,1,59.99000168,59.99000168,59.99000168,0.0,0.0
7884,1,59.99000168,59.99000168,59.99000168,0.0,0.0
16863,4,59.99000168,59.99000168,191.9700012,47.99000168,0.200000003
66868,4,59.99000168,59.99000168,179.9700012,59.99000168,0.25
68330,4,59.99000168,59.99000168,179.9700012,59.99000168,0.25
18001,4,59.99000168,59.99000168,179.9700012,59.99000168,0.25
16464,4,50.0,50.0,200.0,0.0,0.0
10869,4,50.0,50.0,198.0,2.0,0.01
17490,4,50.0,50.0,198.0,2.0,0.01
17490,4,50.0,50.0,196.0,4.0,0.02
61888,4,50.0,50.0,194.0,6.0,0.029999999
68871,4,50.0,50.0,192.0,8.0,0.039999999
65141,4,39.99000168,39.99000168,153.5599976,6.400000095,0.039999999
11882,4,50.0,50.0,192.0,8.0,0.039999999
17984,4,50.0,50.0,190.0,10.0,0.050000001
66519,4,50.0,50.0,190.0,10.0,0.050000001
65453,4,50.0,50.0,189.0,11.0,0.059999999
11107,4,39.99000168,39.99000168,151.1600037,8.800000191,0.059999999
67275,4,39.99000168,39.99000168,145.5599976,14.39999962,0.090000004
16877,4,50.0,50.0,182.0,18.0,0.090000004
65048,4,50.0,50.0,182.0,18.0,0.090000004
18213,4,39.99000168,39.99000168,143.9600067,16.0,0.100000001
19442,4,50.0,50.0,176.0,24.0,0.119999997
13217,4,50.0,50.0,174.0,26.0,0.129999995
19116,4,50.0,50.0,174.0,26.0,0.129999995
13215,4,39.99000168,39.99000168,135.9700012,23.98999977,0.150000006
13943,4,50.0,50.0,170.0,30.0,0.150000006
15443,4,50.0,50.0,168.0,32.0,0.159999996
62523,4,50.0,50.0,168.0,32.0,0.159999996
67079,4,50.0,50.0,168.0,32.0,0.159999996
65901,4,39.99000168,39.99000168,131.1699982,28.79000092,0.180000007
19800,4,50.0,50.0,164.0,36.0,0.180000007
64692,4,50.0,50.0,160.0,40.0,0.200000003
10676,4,50.0,50.0,160.0,40.0,0.200000003
65898,4,39.99000168,39.99000168,127.9700012,31.98999977,0.200000003
13790,4,39.99000168,39.99000168,127.9700012,31.98999977,0.200000003
49839,4,39.99000168,39.99000168,127.9700012,31.98999977,0.200000003
14957,4,19.98999977,19.98999977,77.55999756,2.400000095,0.029999999
10459,4,15.98999977,15.98999977,58.20000076,5.760000229,0.090000004
19024,4,31.98999977,31.98999977,115.1600037,12.80000019,0.100000001
17683,4,15.98999977,15.98999977,56.27999878,7.679999828,0.119999997
15078,4,51.99000168,51.99000168,180.9299927,27.03000069,0.129999995
49878,4,47.99000168,47.99000168,163.1699982,28.79000092,0.150000006
10459,4,24.98999977,24.98999977,84.97000122,14.98999977,0.150000006
16436,4,19.98999977,19.98999977,63.97000122,15.98999977,0.200000003
67066,4,79.98999786,79.98999786,319.9599915,0.0,0.0
65430,4,79.98999786,79.98999786,297.5599976,22.39999962,0.07
67246,4,99.98999786,99.98999786,327.9700012,71.98999786,0.180000007
46677,4,24.98999977,24.98999977,79.97000122,19.98999977,0.200000003
16107,4,99.98999786,99.98999786,391.9599915,8.0,0.02
11305,4,99.98999786,99.98999786,387.9599915,12.0,0.029999999
15228,4,27.98999977,27.98999977,108.5999985,3.359999895,0.029999999
16852,4,34.99000168,34.99000168,134.3600006,5.599999905,0.039999999
64892,4,99.98999786,99.98999786,383.9599915,16.0,0.039999999
47199,4,30.0,30.0,114.0,6.0,0.050000001
15042,4,99.98999786,99.98999786,379.9599915,20.0,0.050000001
62527,4,99.98999786,99.98999786,379.9599915,20.0,0.050000001
62197,4,99.98999786,99.98999786,371.9599915,28.0,0.07
11745,4,99.98999786,99.98999786,359.9599915,40.0,0.100000001
19702,4,99.98999786,99.98999786,339.9700012,59.99000168,0.150000006
68428,4,99.98999786,99.98999786,339.9700012,59.99000168,0.150000006
64065,4,99.98999786,99.98999786,335.9700012,63.99000168,0.159999996
61612,4,99.98999786,99.98999786,335.9700012,63.99000168,0.159999996
64612,4,99.98999786,99.98999786,335.9700012,63.99000168,0.159999996
66458,4,99.98999786,99.98999786,327.9700012,71.98999786,0.180000007
65015,4,94.98999786,94.98999786,303.9700012,75.98999786,0.200000003
61997,4,99.98999786,99.98999786,319.9700012,79.98999786,0.200000003
19702,4,34.99000168,34.99000168,111.9700012,27.98999977,0.200000003
11554,4,59.99000168,59.99000168,239.9600067,0.0,0.0
45750,4,59.99000168,59.99000168,237.5599976,2.400000095,0.01
61826,4,59.99000168,59.99000168,237.5599976,2.400000095,0.01
11529,4,59.99000168,59.99000168,235.1600037,4.800000191,0.02
64054,4,59.99000168,59.99000168,232.7599945,7.199999809,0.029999999
14474,4,59.99000168,59.99000168,230.3600006,9.600000381,0.039999999
67988,4,59.99000168,59.99000168,227.9600067,12.0,0.050000001
11948,4,59.99000168,59.99000168,227.9600067,12.0,0.050000001
16107,4,59.99000168,59.99000168,223.1600037,16.79999924,0.07
15380,4,59.99000168,59.99000168,218.3600006,21.60000038,0.090000004
10814,4,59.99000168,59.99000168,218.3600006,21.60000038,0.090000004
14179,4,59.99000168,59.99000168,218.3600006,21.60000038,0.090000004
15819,4,59.99000168,59.99000168,215.9600067,24.0,0.100000001
13179,4,59.99000168,59.99000168,211.1600037,28.79999924,0.119999997
68700,4,59.99000168,59.99000168,211.1600037,28.79999924,0.119999997
17814,4,59.99000168,59.99000168,211.1600037,28.79999924,0.119999997
18926,4,59.99000168,59.99000168,211.1600037,28.79999924,0.119999997
65050,4,59.99000168,59.99000168,211.1600037,28.79999924,0.119999997
15042,4,59.99000168,59.99000168,208.7700043,31.19000053,0.129999995
18923,4,59.99000168,59.99000168,208.7700043,31.19000053,0.129999995
66760,4,59.99000168,59.99000168,208.7700043,31.19000053,0.129999995
12075,4,59.99000168,59.99000168,208.7700043,31.19000053,0.129999995
19122,4,59.99000168,59.99000168,203.9700012,35.99000168,0.150000006
11636,4,59.99000168,59.99000168,203.9700012,35.99000168,0.150000006
63920,4,59.99000168,59.99000168,203.9700012,35.99000168,0.150000006
12075,4,59.99000168,59.99000168,203.9700012,35.99000168,0.150000006
63182,4,59.99000168,59.99000168,201.5700073,38.38999939,0.159999996
65582,4,59.99000168,59.99000168,201.5700073,38.38999939,0.159999996
68804,4,59.99000168,59.99000168,201.5700073,38.38999939,0.159999996
42739,4,59.99000168,59.99000168,199.1699982,40.79000092,0.170000002
11558,4,59.99000168,59.99000168,191.9700012,47.99000168,0.200000003
10759,4,59.99000168,59.99000168,191.9700012,47.99000168,0.200000003
47429,4,59.99000168,59.99000168,179.9700012,59.99000168,0.25
19775,4,50.0,50.0,200.0,0.0,0.0
66887,4,39.99000168,39.99000168,159.9600067,0.0,0.0
15655,4,39.99000168,39.99000168,159.9600067,0.0,0.0
18019,4,50.0,50.0,200.0,0.0,0.0
15152,4,39.99000168,39.99000168,158.3600006,1.600000024,0.01
14363,4,50.0,50.0,198.0,2.0,0.01
17520,4,39.99000168,39.99000168,156.7599945,3.200000048,0.02
15979,4,50.0,50.0,196.0,4.0,0.02
12158,4,39.99000168,39.99000168,155.1600037,4.800000191,0.029999999
63170,4,50.0,50.0,194.0,6.0,0.029999999
11885,4,50.0,50.0,194.0,6.0,0.029999999
