Order Id,Type,order date (DateOrders),Order Status,Order Customer Id,Order City,Order Country,Order State,Order Zipcode
18213,TRANSFER,9/23/2015 20:28,PENDING,10831,Savigny-le-Temple,Francia,Isla de Francia,
16863,TRANSFER,9/4/2015 3:30,PENDING,7586,La Seyne-sur-Mer,Francia,Provenza-Alpes-Costa Azul,
24764,DEBIT,12/28/2015 11:34,COMPLETE,8551,Fuji,Japón,Shizuoka,
21522,DEBIT,11/11/2015 3:45,COMPLETE,5270,Tengzhou,China,Shandong,
26670,DEBIT,1/25/2016 7:20,COMPLETE,7163,Suzhou,China,Anhui,
21971,DEBIT,11/17/2015 17:04,COMPLETE,9163,Changwon,Corea del Sur,Gyeongsangnam,
76849,DEBIT,1/26/2018 19:16,COMPLETE,20402,Baoding,China,Hebei,
27357,DEBIT,2/4/2016 8:01,COMPLETE,4807,Newcastle,Australia,Nueva Gales del Sur,
29283,DEBIT,3/3/2016 10:47,COMPLETE,88,Port Macquarie,Australia,Nueva Gales del Sur,
30724,DEBIT,3/24/2016 11:38,COMPLETE,7697,Gold Coast,Australia,Queensland,
74454,DEBIT,12/22/2017 20:12,COMPLETE,18007,Vijayawada,India,Andhra Pradesh,
24558,DEBIT,12/25/2015 11:24,COMPLETE,8720,Bangalore,India,Karnataka,
24230,DEBIT,12/20/2015 16:29,COMPLETE,1718,Manila,Filipinas,Capital Nacional,
26821,DEBIT,1/27/2016 12:14,COMPLETE,7795,Cirebon,Indonesia,Java Occidental,
23211,DEBIT,12/5/2015 19:29,COMPLETE,12100,Ho Chi Minh City,Vietnam,Ciudad Ho Chi Minh,
21868,DEBIT,11/16/2015 4:59,COMPLETE,11979,Yakarta,Indonesia,Yakarta,
47009,DEBIT,11/17/2016 4:59,COMPLETE,150,Bagdad,Irak,Bagdad,
42271,DEBIT,9/9/2016 1:03,COMPLETE,3905,Termez,Uzbekistán,Surjandarín,
50628,DEBIT,1/9/2017 0:53,COMPLETE,8552,Bishkek,Kirguistán,Bishkek,
24764,DEBIT,12/28/2015 11:34,COMPLETE,8551,Fuji,Japón,Shizuoka,
21907,DEBIT,11/16/2015 18:38,COMPLETE,12038,Pekín,China,Pekín,
72442,DEBIT,11/23/2017 11:18,COMPLETE,15995,Perth,Australia,Australia Occidental,
27357,DEBIT,2/4/2016 8:01,COMPLETE,4807,Newcastle,Australia,Nueva Gales del Sur,
21966,DEBIT,11/17/2015 15:19,COMPLETE,10291,Murray Bridge,Australia,Australia del Sur,
31169,DEBIT,3/30/2016 23:32,COMPLETE,1293,Gold Coast,Australia,Queensland,
21906,DEBIT,11/16/2015 18:17,COMPLETE,6961,Thane,India,Maharashtra,
72460,DEBIT,11/23/2017 17:36,COMPLETE,16013,Mumbai,India,Maharashtra,
26861,DEBIT,1/28/2016 2:15,COMPLETE,7931,Durgapur,India,Bengala Occidental,
76992,DEBIT,1/28/2018 21:22,COMPLETE,20545,Lahore,Pakistán,Punyab,
22792,DEBIT,11/29/2015 16:42,COMPLETE,7454,Samarinda,Indonesia,Kalimantan Oriental,
24438,DEBIT,12/23/2015 17:22,COMPLETE,12038,Bacolod City,Filipinas,Visayas Occidental,
27957,DEBIT,2/13/2016 2:13,COMPLETE,4618,Semarang,Indonesia,Java Central,
26821,DEBIT,1/27/2016 12:14,COMPLETE,7795,Cirebon,Indonesia,Java Occidental,
21868,DEBIT,11/16/2015 4:59,COMPLETE,11979,Yakarta,Indonesia,Yakarta,
47899,DEBIT,11/30/2016 4:48,COMPLETE,1695,Riyadh,Arabia Saudí,Riad,
27918,DEBIT,2/12/2016 12:34,COMPLETE,11286,Tianjin,China,Tianjin,
22900,DEBIT,12/1/2015 6:32,COMPLETE,4357,Perth,Australia,Australia Occidental,
30997,DEBIT,3/28/2016 11:16,COMPLETE,3029,Manukau City,Nueva Zelanda,Auckland,
26183,DEBIT,1/18/2016 4:43,COMPLETE,9769,Perth,Australia,Australia Occidental,
24314,DEBIT,12/21/2015 21:55,COMPLETE,3567,Gold Coast,Australia,Queensland,
21267,DEBIT,11/7/2015 10:25,COMPLETE,5582,Gold Coast,Australia,Queensland,
31169,DEBIT,3/30/2016 23:32,COMPLETE,1293,Gold Coast,Australia,Queensland,
30712,DEBIT,3/24/2016 7:25,COMPLETE,6855,Lismore,Australia,Nueva Gales del Sur,
27207,DEBIT,2/2/2016 3:28,COMPLETE,10026,Newcastle,Australia,Nueva Gales del Sur,
76847,DEBIT,1/26/2018 18:34,COMPLETE,20400,Perth,Australia,Australia Occidental,
21906,DEBIT,11/16/2015 18:17,COMPLETE,6961,Thane,India,Maharashtra,
21407,DEBIT,11/9/2015 11:28,COMPLETE,6956,Bhavnagar,India,Guyarat,
25050,DEBIT,1/1/2016 15:46,COMPLETE,10082,Mumbai,India,Maharashtra,
24438,DEBIT,12/23/2015 17:22,COMPLETE,12038,Bacolod City,Filipinas,Visayas Occidental,
23807,DEBIT,12/14/2015 12:18,COMPLETE,1839,Angeles City,Filipinas,Luzón Central,
21349,DEBIT,11/8/2015 15:09,COMPLETE,10155,Yakarta,Indonesia,Yakarta,
22224,DEBIT,11/21/2015 9:42,COMPLETE,1098,Yakarta,Indonesia,Yakarta,
49806,DEBIT,12/28/2016 0:54,COMPLETE,3172,Corlu,Turquía,Tekirdag,
47044,DEBIT,11/17/2016 17:15,COMPLETE,5536,Jeddah,Arabia Saudí,Meca,
41676,DEBIT,8/31/2016 8:36,COMPLETE,11372,Bagdad,Irak,Bagdad,
49598,DEBIT,12/25/2016 0:02,COMPLETE,4005,K'ut'aisi,Georgia,Imericia,
42130,DEBIT,9/6/2016 23:39,COMPLETE,11632,Temirtau,Kazajistán,Karagandá,
26036,DEBIT,1/16/2016 1:13,COMPLETE,10891,Hirakata,Japón,Osaka,
29746,DEBIT,3/10/2016 4:59,COMPLETE,11924,Xinzhou,China,Hubei,
27457,DEBIT,2/5/2016 19:03,COMPLETE,4813,Neijiang,China,Sichuan,
21309,DEBIT,11/8/2015 1:08,COMPLETE,11801,Shanwei,China,Guangdong,
23267,DEBIT,12/6/2015 15:06,COMPLETE,6156,Pekín,China,Pekín,
23706,DEBIT,12/13/2015 0:55,COMPLETE,1763,Melbourne,Australia,Victoria,
27729,DEBIT,2/9/2016 18:21,COMPLETE,6721,Adelaide,Australia,Australia del Sur,
30519,DEBIT,3/21/2016 11:48,COMPLETE,12205,Mandurah,Australia,Australia Occidental,
21267,DEBIT,11/7/2015 10:25,COMPLETE,5582,Gold Coast,Australia,Queensland,
30658,DEBIT,3/23/2016 12:30,COMPLETE,10790,Waitakere,Nueva Zelanda,Auckland,
30323,DEBIT,3/18/2016 15:08,COMPLETE,11922,Wollongong,Australia,Nueva Gales del Sur,
30712,DEBIT,3/24/2016 7:25,COMPLETE,6855,Lismore,Australia,Nueva Gales del Sur,
30044,DEBIT,3/14/2016 13:24,COMPLETE,10438,Newcastle,Australia,Nueva Gales del Sur,
74194,DEBIT,12/19/2017 1:06,COMPLETE,17747,Mangalore,India,Karnataka,
72458,DEBIT,11/23/2017 16:54,COMPLETE,16011,Kathmandu,Nepal,Central,
25050,DEBIT,1/1/2016 15:46,COMPLETE,10082,Mumbai,India,Maharashtra,
74451,DEBIT,12/22/2017 19:09,COMPLETE,18004,Kendari,Indonesia,Célebes Suroriental,
22297,DEBIT,11/22/2015 11:16,COMPLETE,8,Probolinggo,Indonesia,Java Oriental,
24552,DEBIT,12/25/2015 9:18,COMPLETE,3275,Ho Chi Minh City,Vietnam,Ciudad Ho Chi Minh,
44706,DEBIT,10/14/2016 14:09,COMPLETE,9023,Riyadh,Arabia Saudí,Riad,
48950,DEBIT,12/15/2016 13:00,COMPLETE,8643,Estambul,Turquía,Estambul,
47600,DEBIT,11/25/2016 20:02,COMPLETE,11797,Estambul,Turquía,Estambul,
47044,DEBIT,11/17/2016 17:15,COMPLETE,5536,Jeddah,Arabia Saudí,Meca,
43257,DEBIT,9/23/2016 10:30,COMPLETE,4062,Estambul,Turquía,Estambul,
49888,DEBIT,12/29/2016 5:38,COMPLETE,6897,Estambul,Turquía,Estambul,
42130,DEBIT,9/6/2016 23:39,COMPLETE,11632,Temirtau,Kazajistán,Karagandá,
24752,DEBIT,12/28/2015 7:22,COMPLETE,11892,Jixi,China,Heilongjiang,
24548,DEBIT,12/25/2015 7:54,COMPLETE,6763,Daegu,Corea del Sur,Daegu,
73906,DEBIT,12/14/2017 20:12,COMPLETE,17459,Tianjin,China,Tianjin,
27729,DEBIT,2/9/2016 18:21,COMPLETE,6721,Adelaide,Australia,Australia del Sur,
28355,DEBIT,2/18/2016 21:40,COMPLETE,8622,Darwin,Australia,Territorio del Norte,
23456,DEBIT,12/9/2015 9:19,COMPLETE,241,Sydney,Australia,Nueva Gales del Sur,
74193,DEBIT,12/19/2017 0:45,COMPLETE,17746,Mangalore,India,Karnataka,
50466,DEBIT,1/6/2017 16:08,COMPLETE,822,Rasht,Irán,Guilán,
50377,DEBIT,1/5/2017 8:57,COMPLETE,6376,Ahvaz,Irán,Juzestán,
61855,DEBIT,6/21/2017 22:12,COMPLETE,9557,Arnsberg,Alemania,Renania del Norte-Westfalia,
67415,DEBIT,9/11/2017 2:07,COMPLETE,11397,London,Reino Unido,Inglaterra,
66794,DEBIT,9/2/2017 0:33,COMPLETE,6999,Dublín,Irlanda,Dublín,
17467,DEBIT,9/12/2015 23:07,COMPLETE,10534,Birmingham,Reino Unido,Inglaterra,
16419,DEBIT,8/28/2015 15:57,COMPLETE,6815,Genoa,Italia,Liguria,
65249,DEBIT,8/10/2017 11:16,COMPLETE,2269,Toulouse,Francia,Languedoc-Rosellón-Mediodía-Pirineos,
17449,DEBIT,9/12/2015 16:48,COMPLETE,10708,Amsterdam,Países Bajos,Holanda Septentrional,
63803,DEBIT,7/20/2017 8:40,COMPLETE,9119,Toulouse,Francia,Languedoc-Rosellón-Mediodía-Pirineos,
16969,DEBIT,9/5/2015 16:38,COMPLETE,9500,Waterlooville,Reino Unido,Inglaterra,
16369,DEBIT,8/27/2015 22:26,COMPLETE,9910,Berlín,Alemania,Berlín,
66702,DEBIT,8/31/2017 16:19,COMPLETE,5036,Leipzig,Alemania,Sajonia,
10584,DEBIT,6/4/2015 11:41,COMPLETE,2698,Drancy,Francia,Isla de Francia,
17368,DEBIT,9/11/2015 12:26,COMPLETE,6220,Munich,Alemania,Bavaria,
20291,DEBIT,10/24/2015 4:29,COMPLETE,1555,Hamburgo,Alemania,Hamburgo,
14384,DEBIT,7/29/2015 23:00,COMPLETE,6947,Vanves,Francia,Isla de Francia,
64066,DEBIT,7/24/2017 4:49,COMPLETE,442,Madrid,España,Madrid,
67292,DEBIT,9/9/2017 7:02,COMPLETE,9671,Meyzieu,Francia,Auvernia-Ródano-Alpes,
65855,DEBIT,8/19/2017 7:35,COMPLETE,5283,Bremerhaven,Alemania,Bremen,
64531,DEBIT,7/30/2017 23:44,COMPLETE,3364,Viena,Austria,Viena,
19168,DEBIT,10/7/2015 19:03,COMPLETE,2170,Mulhouse,Francia,Alsacia-Champaña-Ardenas-Lorena,
16299,DEBIT,8/26/2015 21:54,COMPLETE,11348,Sunderland,Reino Unido,Inglaterra,
17228,DEBIT,9/9/2015 11:23,COMPLETE,10224,Dortmund,Alemania,Renania del Norte-Westfalia,
68289,DEBIT,9/23/2017 20:19,COMPLETE,7006,Hamburgo,Alemania,Hamburgo,
47509,DEBIT,11/24/2016 12:10,COMPLETE,7363,Lviv,Ucrania,Lviv,
17211,DEBIT,9/9/2015 5:25,COMPLETE,1595,Leicester,Reino Unido,Inglaterra,
64894,DEBIT,8/5/2017 6:54,COMPLETE,7492,Ulm,Alemania,Baden-Wurtemberg,
67818,DEBIT,9/16/2017 23:18,COMPLETE,9821,Chelles,Francia,Isla de Francia,
16218,DEBIT,8/25/2015 17:32,COMPLETE,5246,Marbella,España,Andalucía,
11391,DEBIT,6/16/2015 6:25,COMPLETE,558,Florence,Italia,Toscana,
17386,DEBIT,9/11/2015 18:44,COMPLETE,1063,Madrid,España,Madrid,
11968,DEBIT,6/24/2015 16:34,COMPLETE,2610,Cologne,Alemania,Renania del Norte-Westfalia,
46305,DEBIT,11/6/2016 22:21,COMPLETE,3964,Kashira,Rusia,Moscú,
16218,DEBIT,8/25/2015 17:32,COMPLETE,5246,Marbella,España,Andalucía,
19973,DEBIT,10/19/2015 13:04,COMPLETE,3868,Cholet,Francia,Países del Loira,
15787,DEBIT,8/19/2015 10:32,COMPLETE,3961,Bochum,Alemania,Renania del Norte-Westfalia,
11378,DEBIT,6/16/2015 1:52,COMPLETE,1261,Annecy,Francia,Auvernia-Ródano-Alpes,
62260,DEBIT,6/27/2017 20:06,COMPLETE,9341,Magdeburg,Alemania,Sajonia-Anhalt,
11083,DEBIT,6/11/2015 18:31,COMPLETE,2550,Amberes,Bélgica,Amberes,
65174,DEBIT,8/9/2017 9:00,COMPLETE,12045,Nuremberg,Alemania,Bavaria,
44442,DEBIT,10/10/2016 17:39,COMPLETE,2719,Makhachkala,Rusia,Daguestán,
42783,DEBIT,9/16/2016 12:26,COMPLETE,7924,Cheliábinsk,Rusia,Cheliábinsk,
64677,DEBIT,8/2/2017 2:53,COMPLETE,3206,Madrid,España,Madrid,
66219,DEBIT,8/24/2017 15:06,COMPLETE,11945,Wiesbaden,Alemania,Hesse,
44816,DEBIT,10/16/2016 4:41,COMPLETE,3141,Sterlitamak,Rusia,Bashkortostán,
47002,DEBIT,11/17/2016 2:32,COMPLETE,4596,Gdynia,Polonia,Pomerania,
10502,DEBIT,6/3/2015 6:58,COMPLETE,3942,San Sebastian,España,País Vasco,
63843,DEBIT,7/20/2017 22:41,COMPLETE,8065,Brandenburgo,Alemania,Brandenburgo,
62237,DEBIT,6/27/2017 12:02,COMPLETE,6758,Wetzlar,Alemania,Hesse,
13907,DEBIT,7/22/2015 23:53,COMPLETE,4842,Pertuis,Francia,Provenza-Alpes-Costa Azul,
63576,DEBIT,7/17/2017 1:09,COMPLETE,581,Torrevieja,España,Valenciana,
18448,DEBIT,9/27/2015 6:48,COMPLETE,4563,Florence,Italia,Toscana,
17524,DEBIT,9/13/2015 19:05,COMPLETE,9096,Cagnes-sur-Mer,Francia,Provenza-Alpes-Costa Azul,
19333,DEBIT,10/10/2015 4:51,COMPLETE,9813,Nanterre,Francia,Isla de Francia,
64150,DEBIT,7/25/2017 10:15,COMPLETE,4612,Sunderland,Reino Unido,Inglaterra,
64920,DEBIT,8/5/2017 16:01,COMPLETE,2492,Vichy,Francia,Auvernia,
16378,DEBIT,8/28/2015 1:35,COMPLETE,1445,Barcelona,España,Cataluña,
67331,DEBIT,9/9/2017 20:41,COMPLETE,7327,Viena,Austria,Viena,
67037,DEBIT,9/5/2017 13:41,COMPLETE,8701,Lohne,Alemania,Baja Sajonia,
63349,DEBIT,7/13/2017 17:37,COMPLETE,7783,Le Mans,Francia,Países del Loira,
19309,DEBIT,10/9/2015 20:27,COMPLETE,5621,Bordeaux,Francia,Aquitania-Lemosín-Poitou-Charentes,
49936,DEBIT,12/29/2016 22:27,COMPLETE,5767,Astracán,Rusia,Astracán,
11749,DEBIT,6/21/2015 11:50,COMPLETE,430,Rome,Italia,Lacio,
49936,DEBIT,12/29/2016 22:27,COMPLETE,5767,Astracán,Rusia,Astracán,
16767,DEBIT,9/2/2015 17:52,COMPLETE,10132,Toulouse,Francia,Languedoc-Rosellón-Mediodía-Pirineos,
61664,DEBIT,6/19/2017 3:17,COMPLETE,7586,Rouen,Francia,Normandía,
63512,DEBIT,7/16/2017 2:43,COMPLETE,12350,Stuttgart,Alemania,Baden-Wurtemberg,
17726,DEBIT,9/16/2015 17:51,COMPLETE,2256,Torrevieja,España,Valenciana,
12540,DEBIT,7/3/2015 0:58,COMPLETE,6758,Peterborough,Reino Unido,Inglaterra,
14100,DEBIT,7/25/2015 19:30,COMPLETE,1045,Leeds,Reino Unido,Inglaterra,
16098,DEBIT,8/23/2015 23:29,COMPLETE,5939,Milan,Italia,Lombardía,
14660,DEBIT,8/2/2015 23:42,COMPLETE,9371,Montecatini Terme,Italia,Toscana,
41718,DEBIT,8/31/2016 23:19,COMPLETE,7492,Viena,Austria,Viena,
64500,DEBIT,7/30/2017 12:52,COMPLETE,11536,The Hague,Países Bajos,Holanda Meridional,
10586,DEBIT,6/4/2015 12:23,COMPLETE,10129,Drancy,Francia,Isla de Francia,
45291,DEBIT,10/23/2016 3:06,COMPLETE,7905,Warsaw,Polonia,Mazovia,
15459,DEBIT,8/14/2015 15:37,COMPLETE,8674,Huelva,España,Andalucía,
16093,DEBIT,8/23/2015 21:44,COMPLETE,1902,Reggio nell'Emilia,Italia,Emilia-Romaña,
10584,DEBIT,6/4/2015 11:41,COMPLETE,2698,Drancy,Francia,Isla de Francia,
61596,DEBIT,6/18/2017 3:28,COMPLETE,1408,Le Bouscat,Francia,Aquitania-Lemosín-Poitou-Charentes,
68374,DEBIT,9/25/2017 2:06,COMPLETE,10549,Berlín,Alemania,Berlín,
50588,DEBIT,1/8/2017 10:52,COMPLETE,9172,Derbent,Rusia,Daguestán,
42087,DEBIT,9/6/2016 8:36,COMPLETE,3659,Warsaw,Polonia,Mazovia,
13528,DEBIT,7/17/2015 11:06,COMPLETE,10827,Edinburgh,Reino Unido,Escocia,
18135,DEBIT,9/22/2015 17:08,COMPLETE,9146,London,Reino Unido,Inglaterra,
15199,DEBIT,8/10/2015 20:32,COMPLETE,20,Crewe,Reino Unido,Inglaterra,
68369,DEBIT,9/25/2017 0:21,COMPLETE,8391,Paris,Francia,Isla de Francia,
46859,DEBIT,11/15/2016 0:26,COMPLETE,7492,Uvarovo,Rusia,Tambov,
63992,DEBIT,7/23/2017 2:53,COMPLETE,11510,Bognor Regis,Reino Unido,Inglaterra,
16969,DEBIT,9/5/2015 16:38,COMPLETE,9500,Waterlooville,Reino Unido,Inglaterra,
18120,DEBIT,9/22/2015 11:53,COMPLETE,10821,Valencia,España,Valenciana,
14544,DEBIT,8/1/2015 7:03,COMPLETE,4727,Biarritz,Francia,Aquitania-Lemosín-Poitou-Charentes,
13991,DEBIT,7/24/2015 5:19,COMPLETE,10647,Aix-en-Provence,Francia,Provenza-Alpes-Costa Azul,
906,TRANSFER,1/14/2015 5:03,PROCESSING,7141,Santiago de Chile,Chile,Santiago de Chile,
5479,TRANSFER,3/21/2015 23:11,PROCESSING,6172,Nueva Gerona,Cuba,Isla de la Juventud,
51396,TRANSFER,1/20/2017 5:57,PROCESSING,2741,Mexico City,México,Distrito Federal,
10116,TRANSFER,5/28/2015 15:44,SUSPECTED_FRAUD,1180,Registro,Brasil,São Paulo,
1756,TRANSFER,1/26/2015 14:51,SUSPECTED_FRAUD,6875,San Pedro Sula,Honduras,Cortés,
10014,TRANSFER,5/27/2015 4:00,SUSPECTED_FRAUD,10864,Presidente Dutra,Brasil,Marañón,
1991,TRANSFER,1/30/2015 1:11,SUSPECTED_FRAUD,242,Tegucigalpa,Honduras,Francisco Morazán,
52533,TRANSFER,2/5/2017 20:17,SUSPECTED_FRAUD,9002,Villa Canales,Guatemala,Guatemala,
52533,TRANSFER,2/5/2017 20:17,SUSPECTED_FRAUD,9002,Villa Canales,Guatemala,Guatemala,
2332,TRANSFER,2/4/2015 0:39,SUSPECTED_FRAUD,9145,Jiutepec,México,Morelos,
10276,TRANSFER,5/30/2015 23:47,SUSPECTED_FRAUD,7887,Brumado,Brasil,Bahía,
2911,TRANSFER,2/12/2015 11:30,SUSPECTED_FRAUD,2817,Teresópolis,Brasil,Río de Janeiro,
53568,TRANSFER,2/20/2017 22:54,SUSPECTED_FRAUD,2013,Guarulhos,Brasil,São Paulo,
53568,TRANSFER,2/20/2017 22:54,SUSPECTED_FRAUD,2013,Guarulhos,Brasil,São Paulo,
25688,TRANSFER,1/10/2016 23:18,CANCELED,5920,Guangzhou,China,Guangdong,
48954,TRANSFER,12/15/2016 14:24,CANCELED,5674,Bornova,Turquía,Izmir,
25688,TRANSFER,1/10/2016 23:18,CANCELED,5920,Guangzhou,China,Guangdong,
47743,TRANSFER,11/27/2016 22:08,CANCELED,11012,Salihli,Turquía,Manisa,
45339,TRANSFER,10/23/2016 19:55,CANCELED,6508,Tel Aviv,Israel,Tel Aviv,
43521,TRANSFER,9/27/2016 6:59,PENDING,8995,Astaná,Kazajistán,Astaná,
22468,TRANSFER,11/24/2015 23:11,PENDING,9507,Samarinda,Indonesia,Kalimantan Oriental,
29880,TRANSFER,3/12/2016 3:56,PENDING,11056,Yakarta,Indonesia,Yakarta,
21197,TRANSFER,11/6/2015 9:54,PENDING,10558,Launceston,Australia,Tasmania,
22261,TRANSFER,11/21/2015 22:40,PENDING,6707,Ho Chi Minh City,Vietnam,Ciudad Ho Chi Minh,
24853,TRANSFER,12/29/2015 18:45,PENDING,4029,Ranchi,India,Jharkhand,
23585,TRANSFER,12/11/2015 6:31,PENDING,2189,Antipolo,Filipinas,Calabarzón,
30963,TRANSFER,3/27/2016 23:22,PENDING,1865,New Plymouth,Nueva Zelanda,Taranaki,
24118,TRANSFER,12/19/2015 1:15,PENDING,9345,Heyuan,China,Guangdong,
42287,TRANSFER,9/9/2016 6:40,PENDING,9356,Saveh,Irán,Markazí,
21197,TRANSFER,11/6/2015 9:54,PENDING,10558,Launceston,Australia,Tasmania,
21697,TRANSFER,11/13/2015 17:04,PENDING,5821,Seúl,Corea del Sur,Seúl,
21691,TRANSFER,11/13/2015 14:58,PENDING,532,Durg,India,Chhattisgarh,
23878,TRANSFER,12/15/2015 13:10,PENDING,8977,Townsville,Australia,Queensland,
30214,TRANSFER,3/17/2016 0:57,PENDING,4117,Sydney,Australia,Nueva Gales del Sur,
29871,TRANSFER,3/12/2016 0:47,PENDING,3985,Makati,Filipinas,Capital Nacional,
22261,TRANSFER,11/21/2015 22:40,PENDING,6707,Ho Chi Minh City,Vietnam,Ciudad Ho Chi Minh,
20594,TRANSFER,10/28/2015 14:38,PENDING,3586,Xinyi,China,Guangdong,
29107,TRANSFER,2/29/2016 21:07,PENDING,9001,Bangkok,Tailandia,Bangkok,
21698,TRANSFER,11/13/2015 17:25,PENDING,10678,Seúl,Corea del Sur,Seúl,
20918,TRANSFER,11/2/2015 8:09,PENDING,1664,Wollongong,Australia,Nueva Gales del Sur,
29959,TRANSFER,3/13/2016 7:37,PENDING,11882,Lianzhou,China,Guangdong,
45126,TRANSFER,10/20/2016 17:17,PENDING,4808,Eskisehir,Turquía,Eskisehir,
26871,TRANSFER,1/28/2016 5:45,PENDING,10201,Armidale,Australia,Nueva Gales del Sur,
23751,TRANSFER,12/13/2015 16:40,PENDING,2292,Tamworth,Australia,Nueva Gales del Sur,
22612,TRANSFER,11/27/2015 1:38,PENDING,11675,Perth,Australia,Australia Occidental,
29862,TRANSFER,3/11/2016 21:38,PENDING,1144,Jambi,Indonesia,Jambi,
20755,TRANSFER,10/30/2015 23:03,PENDING,640,Xuzhou,China,Jiangsu,
30267,TRANSFER,3/17/2016 19:31,PENDING,8612,Wuhan,China,Hubei,
31211,TRANSFER,3/31/2016 14:15,PENDING,4402,Hobart,Australia,Tasmania,
27007,TRANSFER,1/30/2016 5:24,PENDING,3815,Lahore,Pakistán,Punyab,
46073,TRANSFER,11/3/2016 13:04,PENDING,10834,Sincan,Turquía,Ankara,
27007,TRANSFER,1/30/2016 5:24,PENDING,3815,Lahore,Pakistán,Punyab,
20755,TRANSFER,10/30/2015 23:03,PENDING,640,Xuzhou,China,Jiangsu,
24118,TRANSFER,12/19/2015 1:15,PENDING,9345,Heyuan,China,Guangdong,
21691,TRANSFER,11/13/2015 14:58,PENDING,532,Durg,India,Chhattisgarh,
26510,TRANSFER,1/22/2016 23:17,PROCESSING,3554,Surabaya,Indonesia,Java Oriental,
43468,TRANSFER,9/26/2016 12:25,PROCESSING,10219,Ulan Bator,Mongolia,Ulán Bator,
43468,TRANSFER,9/26/2016 12:25,PROCESSING,10219,Ulan Bator,Mongolia,Ulán Bator,
31000,TRANSFER,3/28/2016 12:19,PROCESSING,11730,Christchurch,Nueva Zelanda,Canterbury,
22988,TRANSFER,12/2/2015 13:22,PROCESSING,4756,Mackay,Australia,Queensland,
29993,TRANSFER,3/13/2016 19:32,PROCESSING,7229,Yuci,China,Shanxi,
28568,TRANSFER,2/22/2016 0:17,PROCESSING,7963,Fukui,Japón,Fukui,
31000,TRANSFER,3/28/2016 12:19,PROCESSING,11730,Christchurch,Nueva Zelanda,Canterbury,
20773,TRANSFER,10/31/2015 5:21,PROCESSING,4464,Caloocan,Filipinas,Capital Nacional,
43640,TRANSFER,9/29/2016 0:41,PROCESSING,5429,Basra,Irak,Basora,
23967,TRANSFER,12/16/2015 20:21,PROCESSING,1383,Wuhan,China,Hubei,
21016,TRANSFER,11/3/2015 18:29,PROCESSING,3153,Belgaum,India,Karnataka,
27005,TRANSFER,1/30/2016 4:42,PROCESSING,11357,Lahore,Pakistán,Punyab,
25606,TRANSFER,1/9/2016 18:34,PROCESSING,4700,Cainta,Filipinas,Calabarzón,
30335,TRANSFER,3/18/2016 19:21,PROCESSING,1975,Auckland,Nueva Zelanda,Auckland,
29270,TRANSFER,3/3/2016 6:14,PROCESSING,6187,Gorakhpur,India,Haryana,
31269,TRANSFER,4/1/2016 10:34,PROCESSING,12205,Taupo,Nueva Zelanda,Waikato,
24820,TRANSFER,12/29/2015 7:12,PROCESSING,4862,Gujranwala,Pakistán,Punyab,
25847,TRANSFER,1/13/2016 7:00,PROCESSING,6180,Aurangabad,India,Bihar,
42154,TRANSFER,9/7/2016 8:04,PROCESSING,11977,Estambul,Turquía,Estambul,
45036,TRANSFER,10/19/2016 9:45,PROCESSING,10126,Ahvaz,Irán,Juzestán,
45863,TRANSFER,10/31/2016 11:30,PROCESSING,1880,Sarkand,Kazajistán,Almaty,
20929,TRANSFER,11/2/2015 12:00,PROCESSING,8747,Manila,Filipinas,Capital Nacional,
23464,TRANSFER,12/9/2015 12:08,PROCESSING,11252,Makati,Filipinas,Capital Nacional,
44316,TRANSFER,10/8/2016 21:31,PROCESSING,5598,Ajman,Emiratos Árabes Unidos,Ajmán,
27647,TRANSFER,2/8/2016 13:37,PROCESSING,1067,Zhuhai,China,Guangdong,
24878,TRANSFER,12/30/2015 3:31,PROCESSING,8681,Bucheon,Corea del Sur,Gyeonggi,
42152,TRANSFER,9/7/2016 7:22,PROCESSING,10884,Bursa,Turquía,Bursa,
46401,TRANSFER,11/8/2016 7:59,PROCESSING,8850,Estambul,Turquía,Estambul,
20929,TRANSFER,11/2/2015 12:00,PROCESSING,8747,Manila,Filipinas,Capital Nacional,
48844,TRANSFER,12/13/2016 23:52,PROCESSING,5316,Astaná,Kazajistán,Astaná,
22481,TRANSFER,11/25/2015 3:44,PROCESSING,5821,Guangzhou,China,Guangdong,
30713,TRANSFER,3/24/2016 7:46,PROCESSING,1801,Lismore,Australia,Nueva Gales del Sur,
31018,TRANSFER,3/28/2016 18:38,PROCESSING,4627,Nelson,Nueva Zelanda,Nelson,
27005,TRANSFER,1/30/2016 4:42,PROCESSING,11357,Lahore,Pakistán,Punyab,
75796,CASH,1/11/2018 10:21,CLOSED,19349,Hobart,Australia,Tasmania,
75795,DEBIT,1/11/2018 10:00,COMPLETE,19348,Hobart,Australia,Tasmania,
75794,CASH,1/11/2018 9:39,CLOSED,19347,Hobart,Australia,Tasmania,
75793,PAYMENT,1/11/2018 9:18,PENDING_PAYMENT,19346,Yichun,China,Jiangxi,
75792,PAYMENT,1/11/2018 8:57,PENDING_PAYMENT,19345,Daqing,China,Heilongjiang,
75791,TRANSFER,1/11/2018 8:36,PENDING,19344,Daqing,China,Heilongjiang,
75790,TRANSFER,1/11/2018 8:15,PROCESSING,19343,Daqing,China,Heilongjiang,
75789,TRANSFER,1/11/2018 7:54,PROCESSING,19342,Daqing,China,Heilongjiang,
